Время, сек;Давление (избыточное), кПа;Температура,°С
34581;3387,6;0,74
34582;3387,6;0,74
34583;3387,6;0,74
34584;3387,6;0,74
34585;3387,6;0,74
34586;3387,6;0,74
34587;3387,98;0,74
34588;3387,98;0,74
34589;3387,98;0,74
34590;3387,98;0,74
34591;3387,98;0,74
34592;3387,98;0,74
34593;3387,98;0,74
34594;3387,98;0,74
34595;3387,98;0,74
34596;3387,98;0,74
34597;3387,6;0,74
34598;3387,98;0,74
34599;3387,6;0,74
34600;3387,98;0,74
34601;3387,98;0,74
34602;3387,98;0,74
34603;3387,98;0,74
34604;3387,6;0,74
34605;3387,6;0,74
34606;3387,6;0,74
34607;3387,6;0,74
34608;3387,6;0,74
34609;3387,6;0,74
34610;3387,6;0,74
34611;3387,6;0,74
34612;3387,6;0,74
34613;3387,6;0,74
34614;3387,6;0,74
34615;3387,6;0,74
34616;3387,6;0,74
34617;3387,6;0,74
34618;3387,6;0,74
34619;3387,6;0,74
34620;3387,6;0,74
34621;3387,98;0,74
34622;3387,98;0,74
34623;3387,6;0,74
34624;3387,98;0,74
34625;3387,6;0,74
34626;3387,6;0,74
34627;3387,6;0,74
34628;3387,6;0,74
34629;3387,6;0,74
34630;3387,6;0,74
34631;3387,6;0,74
34632;3387,22;0,74
34633;3387,22;0,74
34634;3387,22;0,74
34635;3387,22;0,74
34636;3387,22;0,74
34637;3387,22;0,74
34638;3387,22;0,74
34639;3387,22;0,74
34640;3387,22;0,74
34641;3387,22;0,74
34642;3387,22;0,74
34643;3387,22;0,74
34644;3387,22;0,74
34645;3387,22;0,74
34646;3387,22;0,74
34647;3387,22;0,74
34648;3386,84;0,74
34649;3386,84;0,74
34650;3386,84;0,74
34651;3386,84;0,74
34652;3386,84;0,74
34653;3386,84;0,74
34654;3386,84;0,74
34655;3386,84;0,74
34656;3386,84;0,74
34657;3386,84;0,74
34658;3387,22;0,74
34659;3387,22;0,74
34660;3387,22;0,74
34661;3387,22;0,74
34662;3387,22;0,74
34663;3387,22;0,74
34664;3387,22;0,74
34665;3387,22;0,74
34666;3387,22;0,74
34667;3387,22;0,74
34668;3387,22;0,74
34669;3387,22;0,74
34670;3387,22;0,74
34671;3387,22;0,74
34672;3387,22;0,74
34673;3387,6;0,74
34674;3387,6;0,74
34675;3387,6;0,74
34676;3387,6;0,74
34677;3387,6;0,74
34678;3387,6;0,74
34679;3387,6;0,74
34680;3387,6;0,74
34681;3387,22;0,74
34682;3387,22;0,74
34683;3387,22;0,74
34684;3387,22;0,74
34685;3386,84;0,74
34686;3386,84;0,74
34687;3386,84;0,74
34688;3386,84;0,74
34689;3387,22;0,74
34690;3387,22;0,74
34691;3387,22;0,74
34692;3387,22;0,74
34693;3387,22;0,74
34694;3387,22;0,74
34695;3387,6;0,74
34696;3387,6;0,74
34697;3387,6;0,74
34698;3387,6;0,74
34699;3387,6;0,74
34700;3387,6;0,74
34701;3387,6;0,74
34702;3387,6;0,74
34703;3387,6;0,74
34704;3387,6;0,74
34705;3387,6;0,74
34706;3387,6;0,74
34707;3387,6;0,74
34708;3387,6;0,74
34709;3387,6;0,74
34710;3387,6;0,74
34711;3387,6;0,74
34712;3387,6;0,74
34713;3387,6;0,74
34714;3387,6;0,74
34715;3387,6;0,74
34716;3387,6;0,74
34717;3387,6;0,74
34718;3387,6;0,74
34719;3387,6;0,74
34720;3387,6;0,74
34721;3387,6;0,74
34722;3387,6;0,74
34723;3387,6;0,74
34724;3387,6;0,74
34725;3387,6;0,74
34726;3387,6;0,74
34727;3387,6;0,74
34728;3387,6;0,74
34729;3387,6;0,74
34730;3387,6;0,74
34731;3387,6;0,74
34732;3387,6;0,74
34733;3387,6;0,74
34734;3387,6;0,74
34735;3387,6;0,74
34736;3387,6;0,74
34737;3387,22;0,74
34738;3387,22;0,74
34739;3387,22;0,74
34740;3387,22;0,74
34741;3387,22;0,74
34742;3387,22;0,74
34743;3387,22;0,74
34744;3387,22;0,74
34745;3387,22;0,74
34746;3387,22;0,74
34747;3387,22;0,74
34748;3387,22;0,74
34749;3387,22;0,74
34750;3387,22;0,74
34751;3386,84;0,74
34752;3386,84;0,74
34753;3386,84;0,74
34754;3386,84;0,74
34755;3386,84;0,74
34756;3386,84;0,74
34757;3386,84;0,74
34758;3386,84;0,74
34759;3386,84;0,74
34760;3386,84;0,74
34761;3386,84;0,74
34762;3386,84;0,74
34763;3386,84;0,74
34764;3386,84;0,74
34765;3386,84;0,74
34766;3387,22;0,74
34767;3387,22;0,74
34768;3387,22;0,74
34769;3387,22;0,74
34770;3387,22;0,74
34771;3387,22;0,74
34772;3387,22;0,74
34773;3387,22;0,74
34774;3387,22;0,74
34775;3387,22;0,74
34776;3387,22;0,74
34777;3387,22;0,74
34778;3387,22;0,74
34779;3387,22;0,74
34780;3387,22;0,74
34781;3387,22;0,74
34782;3387,22;0,74
34783;3387,22;0,74
34784;3387,22;0,74
34785;3387,22;0,74
34786;3387,22;0,74
34787;3387,22;0,74
34788;3387,6;0,74
34789;3387,6;0,74
34790;3387,6;0,74
34791;3387,6;0,74
34792;3387,6;0,74
34793;3387,6;0,74
34794;3387,6;0,74
34795;3387,6;0,74
34796;3387,6;0,74
34797;3387,6;0,74
34798;3387,6;0,74
34799;3387,6;0,74
34800;3387,6;0,74
34801;3387,6;0,74
34802;3387,6;0,74
34803;3387,6;0,74
34804;3387,6;0,74
34805;3387,6;0,74
34806;3387,22;0,74
34807;3387,22;0,74
34808;3387,22;0,74
34809;3387,22;0,74
34810;3387,22;0,74
34811;3387,22;0,74
34812;3387,22;0,74
34813;3387,22;0,74
34814;3387,22;0,74
34815;3387,22;0,74
34816;3387,22;0,74
34817;3387,22;0,74
34818;3387,22;0,74
34819;3387,22;0,74
34820;3387,22;0,74
34821;3387,6;0,74
34822;3387,22;0,74
34823;3387,22;0,74
34824;3387,22;0,74
34825;3387,22;0,74
34826;3387,22;0,74
34827;3387,22;0,74
34828;3387,22;0,74
34829;3387,22;0,74
34830;3386,84;0,74
34831;3386,84;0,74
34832;3387,22;0,74
34833;3386,84;0,74
34834;3387,22;0,74
34835;3387,22;0,74
34836;3387,22;0,74
34837;3387,22;0,74
34838;3387,22;0,74
34839;3387,22;0,74
34840;3387,22;0,74
34841;3387,22;0,74
34842;3387,22;0,74
34843;3387,22;0,74
34844;3387,22;0,74
34845;3387,22;0,74
34846;3387,22;0,74
34847;3387,6;0,74
34848;3387,6;0,74
34849;3387,22;0,74
34850;3387,6;0,74
34851;3387,6;0,74
34852;3387,6;0,74
34853;3387,6;0,74
34854;3387,6;0,74
34855;3387,6;0,74
34856;3387,6;0,74
34857;3387,6;0,74
34858;3387,6;0,74
34859;3387,6;0,74
34860;3387,6;0,74
34861;3387,98;0,74
34862;3387,98;0,74
34863;3387,98;0,74
34864;3387,6;0,74
34865;3387,6;0,74
34866;3387,98;0,74
34867;3387,98;0,74
34868;3387,98;0,74
34869;3387,98;0,74
34870;3387,98;0,74
34871;3387,98;0,74
34872;3387,98;0,74
34873;3387,98;0,74
34874;3387,98;0,74
34875;3387,98;0,74
34876;3387,98;0,74
34877;3387,98;0,74
34878;3387,98;0,74
34879;3387,98;0,74
34880;3387,98;0,74
34881;3387,98;0,74
34882;3387,98;0,74
34883;3387,98;0,74
34884;3387,98;0,74
34885;3387,98;0,74
34886;3387,98;0,74
34887;3387,98;0,74
34888;3387,98;0,74
34889;3387,98;0,74
34890;3387,98;0,74
34891;3387,98;0,74
34892;3387,98;0,74
34893;3387,98;0,74
34894;3387,98;0,74
34895;3387,98;0,74
34896;3388,36;0,74
34897;3388,36;0,74
34898;3388,36;0,74
34899;3388,36;0,74
34900;3387,98;0,74
34901;3387,98;0,74
34902;3387,98;0,74
34903;3387,98;0,74
34904;3387,98;0,74
34905;3387,98;0,74
34906;3387,98;0,74
34907;3387,98;0,74
34908;3387,6;0,74
34909;3387,6;0,74
34910;3387,6;0,74
34911;3387,6;0,74
34912;3387,6;0,74
34913;3387,22;0,74
34914;3387,22;0,74
34915;3387,22;0,74
34916;3387,22;0,74
34917;3387,22;0,74
34918;3387,22;0,74
34919;3387,22;0,74
34920;3387,22;0,74
34921;3387,22;0,74
34922;3387,22;0,74
34923;3387,22;0,74
34924;3387,22;0,74
34925;3387,22;0,74
34926;3387,6;0,74
34927;3387,6;0,74
34928;3387,22;0,74
34929;3387,22;0,74
34930;3387,6;0,74
34931;3387,6;0,74
34932;3387,6;0,74
34933;3387,6;0,74
34934;3387,6;0,74
34935;3387,6;0,74
34936;3387,6;0,74
34937;3387,22;0,74
34938;3387,22;0,74
34939;3387,22;0,74
34940;3387,22;0,74
34941;3387,22;0,74
34942;3387,22;0,74
34943;3387,22;0,74
34944;3387,22;0,74
34945;3387,6;0,74
34946;3387,6;0,74
34947;3387,6;0,74
34948;3387,6;0,74
34949;3387,6;0,74
34950;3387,6;0,74
34951;3387,6;0,74
34952;3387,6;0,74
34953;3387,6;0,74
34954;3387,6;0,74
34955;3387,6;0,74
34956;3387,6;0,74
34957;3387,6;0,74
34958;3387,6;0,74
34959;3387,6;0,74
34960;3387,6;0,74
34961;3387,6;0,74
34962;3387,6;0,74
34963;3387,6;0,74
34964;3387,6;0,74
34965;3387,6;0,74
34966;3387,6;0,74
34967;3387,6;0,74
34968;3387,6;0,74
34969;3387,6;0,74
34970;3387,6;0,74
34971;3387,6;0,74
34972;3387,6;0,74
34973;3387,6;0,74
34974;3387,6;0,74
34975;3387,6;0,74
34976;3387,6;0,74
34977;3387,6;0,74
34978;3387,6;0,74
34979;3387,6;0,74
34980;3387,6;0,74
34981;3387,6;0,74
34982;3387,6;0,74
34983;3387,6;0,74
34984;3387,6;0,74
34985;3387,6;0,74
34986;3387,6;0,74
34987;3387,22;0,74
34988;3387,22;0,74
34989;3387,22;0,74
34990;3387,22;0,74
34991;3387,22;0,74
34992;3387,22;0,74
34993;3387,22;0,74
34994;3387,22;0,74
34995;3387,22;0,74
34996;3387,22;0,74
34997;3387,22;0,74
34998;3387,22;0,74
34999;3387,22;0,74
35000;3387,22;0,74
35001;3387,22;0,74
35002;3387,22;0,74
35003;3387,6;0,74
35004;3387,22;0,73
35005;3387,22;0,74
35006;3387,22;0,74
35007;3387,22;0,74
35008;3387,22;0,74
35009;3387,22;0,74
35010;3387,22;0,74
35011;3387,22;0,74
35012;3386,84;0,74
35013;3386,84;0,74
35014;3386,84;0,74
35015;3386,84;0,74
35016;3386,84;0,74
35017;3386,84;0,74
35018;3386,84;0,74
35019;3386,84;0,74
35020;3386,84;0,74
35021;3386,84;0,74
35022;3386,84;0,74
35023;3386,84;0,74
35024;3386,84;0,74
35025;3387,22;0,74
35026;3387,22;0,74
35027;3387,22;0,74
35028;3387,22;0,74
35029;3387,22;0,74
35030;3387,22;0,74
35031;3387,22;0,74
35032;3387,22;0,74
35033;3387,22;0,74
35034;3387,22;0,74
35035;3387,6;0,74
35036;3387,6;0,74
35037;3387,6;0,74
35038;3387,6;0,74
35039;3387,6;0,74
35040;3387,6;0,74
35041;3387,6;0,74
35042;3387,6;0,74
35043;3387,6;0,74
35044;3387,6;0,74
35045;3387,22;0,74
35046;3387,22;0,74
35047;3387,22;0,74
35048;3387,22;0,74
35049;3387,22;0,74
35050;3387,22;0,74
35051;3386,84;0,74
35052;3386,84;0,74
35053;3386,84;0,74
35054;3386,84;0,74
35055;3386,84;0,74
35056;3386,84;0,74
35057;3386,84;0,74
35058;3387,22;0,74
35059;3387,22;0,74
35060;3387,22;0,74
35061;3387,22;0,74
35062;3387,22;0,74
35063;3387,22;0,74
35064;3387,22;0,74
35065;3387,22;0,74
35066;3387,22;0,74
35067;3387,22;0,74
35068;3387,22;0,74
35069;3387,6;0,74
35070;3387,22;0,74
35071;3387,22;0,74
35072;3387,22;0,74
35073;3387,6;0,74
35074;3387,6;0,74
35075;3387,6;0,74
35076;3387,6;0,74
35077;3387,6;0,74
35078;3387,6;0,74
35079;3387,6;0,74
35080;3387,6;0,74
35081;3387,6;0,74
35082;3387,6;0,74
35083;3387,6;0,74
35084;3387,6;0,74
35085;3387,22;0,74
35086;3387,6;0,74
35087;3387,6;0,74
35088;3387,6;0,74
35089;3387,6;0,74
35090;3387,22;0,74
35091;3387,6;0,74
35092;3387,6;0,74
35093;3387,6;0,74
35094;3387,6;0,74
35095;3387,6;0,74
35096;3387,6;0,74
35097;3387,6;0,74
35098;3387,6;0,74
35099;3387,6;0,74
35100;3387,6;0,74
35101;3387,6;0,74
35102;3387,6;0,74
35103;3387,6;0,74
35104;3387,6;0,74
35105;3387,6;0,74
35106;3387,6;0,74
35107;3387,6;0,74
35108;3387,6;0,74
35109;3387,6;0,74
35110;3387,6;0,74
35111;3387,6;0,74
35112;3387,6;0,74
35113;3387,6;0,74
35114;3387,6;0,74
35115;3387,6;0,74
35116;3387,6;0,74
35117;3387,98;0,74
35118;3387,98;0,74
35119;3387,98;0,74
35120;3387,98;0,74
35121;3387,98;0,74
35122;3387,98;0,74
35123;3387,98;0,74
35124;3387,98;0,74
35125;3387,98;0,74
35126;3387,98;0,74
35127;3387,6;0,74
35128;3387,6;0,74
35129;3387,6;0,74
35130;3387,6;0,74
35131;3387,6;0,74
35132;3387,98;0,74
35133;3387,98;0,74
35134;3387,98;0,74
35135;3387,98;0,74
35136;3387,98;0,74
35137;3387,98;0,74
35138;3388,36;0,74
35139;3388,36;0,74
35140;3388,36;0,74
35141;3388,36;0,74
35142;3388,36;0,74
35143;3388,36;0,74
35144;3388,36;0,74
35145;3388,36;0,74
35146;3388,36;0,74
35147;3388,36;0,74
35148;3388,36;0,74
35149;3388,36;0,74
35150;3388,36;0,74
35151;3387,98;0,74
35152;3387,98;0,74
35153;3387,98;0,74
35154;3388,36;0,74
35155;3387,98;0,74
35156;3388,36;0,74
35157;3388,36;0,74
35158;3388,36;0,74
35159;3388,36;0,74
35160;3388,36;0,74
35161;3388,36;0,74
35162;3388,36;0,74
35163;3388,36;0,74
35164;3388,36;0,74
35165;3388,36;0,74
35166;3387,98;0,74
35167;3387,98;0,74
35168;3387,98;0,74
35169;3387,98;0,74
35170;3387,98;0,74
35171;3387,98;0,74
35172;3387,6;0,74
35173;3387,6;0,74
35174;3387,6;0,74
35175;3387,6;0,74
35176;3387,6;0,74
35177;3387,6;0,74
35178;3387,6;0,74
35179;3387,6;0,74
35180;3387,6;0,74
35181;3387,6;0,74
35182;3387,6;0,74
35183;3387,98;0,74
35184;3387,98;0,74
35185;3387,98;0,74
35186;3387,98;0,74
35187;3387,98;0,74
35188;3387,98;0,74
35189;3387,98;0,74
35190;3387,98;0,74
35191;3387,98;0,74
35192;3387,98;0,74
35193;3387,98;0,74
35194;3387,98;0,74
35195;3387,6;0,74
35196;3387,6;0,74
35197;3387,6;0,74
35198;3387,6;0,74
35199;3387,6;0,74
35200;3387,22;0,74
35201;3387,22;0,74
35202;3387,22;0,74
35203;3387,22;0,74
35204;3387,22;0,74
35205;3387,22;0,74
35206;3387,22;0,74
35207;3387,22;0,74
35208;3387,22;0,74
35209;3387,22;0,74
35210;3387,22;0,74
35211;3387,22;0,74
35212;3387,22;0,74
35213;3387,22;0,74
35214;3387,22;0,74
35215;3387,22;0,74
35216;3387,22;0,74
35217;3387,22;0,74
35218;3387,22;0,74
35219;3387,22;0,74
35220;3387,22;0,74
35221;3387,22;0,74
35222;3387,22;0,74
35223;3387,22;0,74
35224;3387,22;0,74
35225;3387,22;0,74
35226;3387,22;0,74
35227;3387,22;0,74
35228;3387,22;0,74
35229;3387,22;0,74
35230;3387,6;0,74
35231;3387,6;0,74
35232;3387,6;0,74
35233;3387,6;0,74
35234;3387,6;0,74
35235;3387,6;0,74
35236;3387,6;0,74
35237;3387,6;0,74
35238;3387,6;0,74
35239;3387,6;0,74
35240;3387,6;0,74
35241;3387,6;0,74
35242;3387,6;0,74
35243;3387,6;0,74
35244;3387,6;0,74
35245;3387,6;0,74
35246;3387,6;0,74
35247;3387,6;0,74
35248;3387,6;0,74
35249;3387,6;0,74
35250;3387,6;0,74
35251;3387,6;0,74
35252;3387,6;0,74
35253;3387,22;0,74
35254;3386,84;0,74
35255;3386,46;0,74
35256;3386,07;0,74
35257;3385,69;0,74
35258;3385,69;0,74
35259;3385,31;0,74
35260;3385,31;0,74
35261;3385,31;0,74
35262;3385,31;0,74
35263;3385,31;0,74
35264;3384,55;0,74
35265;3384,55;0,74
35266;3384,55;0,74
35267;3384,55;0,75
35268;3384,55;0,74
35269;3384,55;0,74
35270;3384,55;0,74
35271;3384,17;0,74
35272;3384,17;0,75
35273;3383,78;0,74
35274;3383,02;0,74
35275;3382,64;0,75
35276;3382,64;0,75
35277;3382,64;0,75
35278;3382,64;0,74
35279;3382,64;0,74
35280;3382,64;0,74
35281;3382,64;0,74
35282;3382,64;0,74
35283;3382,64;0,74
35284;3382,64;0,74
35285;3382,64;0,75
35286;3383,02;0,75
35287;3383,02;0,75
35288;3383,02;0,75
35289;3383,02;0,75
35290;3383,02;0,75
35291;3383,02;0,75
35292;3383,02;0,75
35293;3383,02;0,75
35294;3383,02;0,75
35295;3383,02;0,75
35296;3383,02;0,75
35297;3383,02;0,75
35298;3383,02;0,75
35299;3383,02;0,75
35300;3383,02;0,75
35301;3383,02;0,75
35302;3383,02;0,75
35303;3383,02;0,75
35304;3383,02;0,75
35305;3383,02;0,75
35306;3383,02;0,75
35307;3383,02;0,75
35308;3383,02;0,75
35309;3383,02;0,75
35310;3383,02;0,75
35311;3383,02;0,75
35312;3382,64;0,75
35313;3382,64;0,75
35314;3382,64;0,75
35315;3382,64;0,75
35316;3382,64;0,75
35317;3383,02;0,75
35318;3382,64;0,75
35319;3383,02;0,75
35320;3383,02;0,75
35321;3383,02;0,75
35322;3383,02;0,75
35323;3383,02;0,75
35324;3383,02;0,75
35325;3383,02;0,75
35326;3383,02;0,75
35327;3383,02;0,75
35328;3383,02;0,75
35329;3383,02;0,75
35330;3383,02;0,75
35331;3383,02;0,75
35332;3383,02;0,75
35333;3383,02;0,75
35334;3383,02;0,75
35335;3382,64;0,75
35336;3382,64;0,75
35337;3382,64;0,75
35338;3382,64;0,75
35339;3382,64;0,75
35340;3382,26;0,75
35341;3382,26;0,75
35342;3382,26;0,75
35343;3382,26;0,75
35344;3382,26;0,75
35345;3382,26;0,75
35346;3382,26;0,75
35347;3382,26;0,75
35348;3382,26;0,75
35349;3382,26;0,75
35350;3382,26;0,75
35351;3382,26;0,75
35352;3382,64;0,75
35353;3382,64;0,75
35354;3382,64;0,75
35355;3382,64;0,75
35356;3382,64;0,75
35357;3382,64;0,75
35358;3382,64;0,75
35359;3382,64;0,75
35360;3382,64;0,75
35361;3382,64;0,75
35362;3382,64;0,75
35363;3382,64;0,75
35364;3382,64;0,75
35365;3382,26;0,75
35366;3382,26;0,75
35367;3382,26;0,75
35368;3382,26;0,75
35369;3382,26;0,75
35370;3382,26;0,75
35371;3382,26;0,75
35372;3382,26;0,75
35373;3382,26;0,75
35374;3382,26;0,75
35375;3382,26;0,75
35376;3382,26;0,75
35377;3381,88;0,75
35378;3381,88;0,75
35379;3381,88;0,75
35380;3382,26;0,75
35381;3381,88;0,75
35382;3381,88;0,75
35383;3381,88;0,75
35384;3382,26;0,75
35385;3382,26;0,75
35386;3382,26;0,75
35387;3382,26;0,75
35388;3382,26;0,75
35389;3382,64;0,75
35390;3382,64;0,75
35391;3382,64;0,75
35392;3382,64;0,75
35393;3382,64;0,75
35394;3383,02;0,75
35395;3383,02;0,75
35396;3383,02;0,75
35397;3383,02;0,75
35398;3383,02;0,75
35399;3383,02;0,75
35400;3383,02;0,75
35401;3383,02;0,75
35402;3383,02;0,75
35403;3383,02;0,75
35404;3383,02;0,75
35405;3383,02;0,75
35406;3383,02;0,75
35407;3383,02;0,75
35408;3382,64;0,75
35409;3382,64;0,75
35410;3382,64;0,75
35411;3382,64;0,75
35412;3382,64;0,75
35413;3382,64;0,75
35414;3382,64;0,75
35415;3382,64;0,75
35416;3382,64;0,75
35417;3382,64;0,75
35418;3382,64;0,75
35419;3382,64;0,75
35420;3382,64;0,75
35421;3382,64;0,75
35422;3382,64;0,75
35423;3382,64;0,75
35424;3382,64;0,75
35425;3382,64;0,75
35426;3382,64;0,75
35427;3382,64;0,75
35428;3383,02;0,75
35429;3382,64;0,75
35430;3382,64;0,75
35431;3382,64;0,75
35432;3382,64;0,75
35433;3382,64;0,75
35434;3382,64;0,75
35435;3382,64;0,75
35436;3382,64;0,75
35437;3382,64;0,75
35438;3382,64;0,75
35439;3382,64;0,75
35440;3382,64;0,75
35441;3382,64;0,75
35442;3382,64;0,75
35443;3382,64;0,75
35444;3382,64;0,75
35445;3382,64;0,76
35446;3382,64;0,76
35447;3382,64;0,76
35448;3382,64;0,76
35449;3382,64;0,75
35450;3382,64;0,76
35451;3382,64;0,76
35452;3382,64;0,75
35453;3382,64;0,76
35454;3382,64;0,76
35455;3382,64;0,76
35456;3382,64;0,76
35457;3382,64;0,76
35458;3382,64;0,76
35459;3382,64;0,75
35460;3382,64;0,76
35461;3382,64;0,76
35462;3382,64;0,76
35463;3382,64;0,76
35464;3382,64;0,76
35465;3382,64;0,76
35466;3382,64;0,76
35467;3382,64;0,76
35468;3382,64;0,76
35469;3382,64;0,76
35470;3382,64;0,76
35471;3382,64;0,76
35472;3382,64;0,76
35473;3382,64;0,76
35474;3382,64;0,76
35475;3382,64;0,76
35476;3382,64;0,76
35477;3382,64;0,76
35478;3382,64;0,76
35479;3382,64;0,76
35480;3382,64;0,76
35481;3382,64;0,76
35482;3382,64;0,76
35483;3382,64;0,76
35484;3382,64;0,76
35485;3382,64;0,76
35486;3382,64;0,76
35487;3382,64;0,76
35488;3382,64;0,76
35489;3382,64;0,76
35490;3382,64;0,76
35491;3382,64;0,76
35492;3382,64;0,76
35493;3382,64;0,76
35494;3382,64;0,76
35495;3382,64;0,76
35496;3382,64;0,76
35497;3382,64;0,76
35498;3382,64;0,76
35499;3382,64;0,76
35500;3382,64;0,76
35501;3382,64;0,76
35502;3382,64;0,76
35503;3382,26;0,76
35504;3382,26;0,76
35505;3382,26;0,76
35506;3382,26;0,76
35507;3382,26;0,76
35508;3382,26;0,76
35509;3382,26;0,76
35510;3382,26;0,76
35511;3382,26;0,76
35512;3382,26;0,76
35513;3382,26;0,76
35514;3382,26;0,76
35515;3382,26;0,76
35516;3382,26;0,76
35517;3382,26;0,76
35518;3382,26;0,76
35519;3382,26;0,76
35520;3382,26;0,76
35521;3382,26;0,76
35522;3382,26;0,76
35523;3382,26;0,76
35524;3382,64;0,76
35525;3382,64;0,76
35526;3382,26;0,76
35527;3382,26;0,76
35528;3382,64;0,76
35529;3382,26;0,76
35530;3382,26;0,76
35531;3382,26;0,76
35532;3382,26;0,76
35533;3382,26;0,76
35534;3382,26;0,76
35535;3382,26;0,76
35536;3382,26;0,76
35537;3382,26;0,76
35538;3382,26;0,76
35539;3382,26;0,76
35540;3382,26;0,76
35541;3382,64;0,76
35542;3382,64;0,76
35543;3382,64;0,76
35544;3382,64;0,76
35545;3382,64;0,76
35546;3382,64;0,76
35547;3382,64;0,76
35548;3383,02;0,76
35549;3383,02;0,76
35550;3383,02;0,76
35551;3383,02;0,76
35552;3383,02;0,76
35553;3383,02;0,76
35554;3383,02;0,76
35555;3383,02;0,76
35556;3383,02;0,76
35557;3383,02;0,76
35558;3383,02;0,76
35559;3383,02;0,76
35560;3383,02;0,76
35561;3383,02;0,76
35562;3383,02;0,76
35563;3383,02;0,76
35564;3383,02;0,76
35565;3383,02;0,76
35566;3383,02;0,76
35567;3383,02;0,76
35568;3383,02;0,76
35569;3383,02;0,76
35570;3383,02;0,76
35571;3383,02;0,76
35572;3383,02;0,76
35573;3383,02;0,76
35574;3383,02;0,76
35575;3383,02;0,76
35576;3383,02;0,76
35577;3383,02;0,76
35578;3383,02;0,76
35579;3383,02;0,76
35580;3383,02;0,76
35581;3383,02;0,76
35582;3383,02;0,76
35583;3383,02;0,76
35584;3383,02;0,76
35585;3383,02;0,76
35586;3383,02;0,76
35587;3383,02;0,76
35588;3383,02;0,76
35589;3383,02;0,76
35590;3383,02;0,76
35591;3383,02;0,76
35592;3383,02;0,76
35593;3383,02;0,76
35594;3383,02;0,76
35595;3383,02;0,76
35596;3383,02;0,76
35597;3383,02;0,76
35598;3383,02;0,76
35599;3383,02;0,76
35600;3383,02;0,76
35601;3383,02;0,76
35602;3383,02;0,76
35603;3383,02;0,76
35604;3383,02;0,76
35605;3383,02;0,76
35606;3383,02;0,76
35607;3383,02;0,76
35608;3383,02;0,76
35609;3383,02;0,76
35610;3383,02;0,76
35611;3383,02;0,76
35612;3383,02;0,76
35613;3383,02;0,76
35614;3383,02;0,76
35615;3383,02;0,76
35616;3383,02;0,76
35617;3383,02;0,76
35618;3383,02;0,76
35619;3383,02;0,76
35620;3383,02;0,76
35621;3383,02;0,76
35622;3383,02;0,76
35623;3383,02;0,76
35624;3383,02;0,76
35625;3383,02;0,76
35626;3383,02;0,76
35627;3383,02;0,76
35628;3383,02;0,76
35629;3383,02;0,76
35630;3382,64;0,76
35631;3382,64;0,76
35632;3382,64;0,76
35633;3382,64;0,76
35634;3382,64;0,76
35635;3383,02;0,76
35636;3382,64;0,76
35637;3382,64;0,76
35638;3382,64;0,76
35639;3382,64;0,76
35640;3382,64;0,76
35641;3383,02;0,76
35642;3382,64;0,76
35643;3382,64;0,76
35644;3382,64;0,76
35645;3382,64;0,76
35646;3382,64;0,76
35647;3382,64;0,76
35648;3382,64;0,76
35649;3382,64;0,75
35650;3382,64;0,76
35651;3382,64;0,76
35652;3382,64;0,76
35653;3382,64;0,76
35654;3382,64;0,76
35655;3382,64;0,76
35656;3382,64;0,76
35657;3382,64;0,76
35658;3382,64;0,75
35659;3383,02;0,75
35660;3383,02;0,75
35661;3383,02;0,75
35662;3383,02;0,75
35663;3383,02;0,75
35664;3383,02;0,75
35665;3383,02;0,75
35666;3383,02;0,75
35667;3383,02;0,75
35668;3383,4;0,75
35669;3383,4;0,75
35670;3383,4;0,75
35671;3383,4;0,75
35672;3383,4;0,75
35673;3383,4;0,75
35674;3383,4;0,75
35675;3383,4;0,75
35676;3383,78;0,75
35677;3383,78;0,75
35678;3383,78;0,75
35679;3383,78;0,75
35680;3383,78;0,75
35681;3383,78;0,75
35682;3383,78;0,75
35683;3383,78;0,75
35684;3383,78;0,75
35685;3383,78;0,75
35686;3383,78;0,75
35687;3383,78;0,75
35688;3383,78;0,75
35689;3383,78;0,75
